Order_ID,Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
31015,33,4.8,Stormy,High ,scooter ,Metropolitian ,170,Sports
31016,30,4.3,Fog,High ,scooter ,Urban ,155,Cosmetics
31017,21,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,26,Grocery
31018,22,4.5,Windy,Jam ,motorcycle ,Metropolitian ,110,Home
31019,25,4.8,Stormy,Low ,motorcycle ,Metropolitian ,14,Grocery
31020,35,4.2,Cloudy,Medium ,scooter ,Metropolitian ,185,Snacks
31021,21,4.6,Sandstorms,Jam ,motorcycle ,Other,95,Electronics
31022,22,4.8,Fog,Medium ,motorcycle ,Metropolitian ,160,Books
31024,30,4.2,Windy,Low ,motorcycle ,Urban ,170,Snacks
31025,35,4.5,Windy,Jam ,motorcycle ,Metropolitian ,145,Snacks
31026,31,4.6,Fog,Jam ,motorcycle ,Metropolitian ,140,Books
31027,34,4.4,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Clothing
31028,32,4.9,Stormy,High ,motorcycle ,Metropolitian ,150,Books
31029,37,4.6,Sunny,Low ,motorcycle ,Metropolitian ,85,Kitchen
31030,30,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Apparel
31031,22,5.0,Cloudy,Jam ,scooter ,Urban ,160,Skincare
31032,25,4.9,Sunny,Low ,scooter ,Urban ,100,Home
31033,37,4.8,Sunny,Low ,scooter ,Urban ,60,Clothing
31034,22,4.9,Sunny,High ,scooter ,Metropolitian ,95,Books
31035,26,4.7,Windy,Medium ,motorcycle ,Metropolitian ,105,Kitchen
31036,27,4.8,Sunny,Medium ,scooter ,Metropolitian ,80,Shoes
31037,24,4.9,Cloudy,High ,motorcycle ,Urban ,135,Home
31038,32,5.0,Cloudy,Low ,scooter ,Metropolitian ,95,Toys
31039,27,4.5,Sunny,Jam ,scooter ,Metropolitian ,11,Grocery
31040,29,4.0,Cloudy,Jam ,motorcycle ,Metropolitian ,155,Electronics
31041,24,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,130,Jewelry
31042,28,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,110,Skincare
31043,26,4.5,Stormy,Low ,motorcycle ,Metropolitian ,100,Toys
31044,25,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,60,Clothing
31045,36,4.9,Cloudy,Low ,scooter ,Other,90,Shoes
31046,37,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Sports
31047,28,4.9,Windy,High ,scooter ,Other,100,Clothing
31048,34,4.5,Stormy,Jam ,scooter ,Metropolitian ,215,Jewelry
31049,24,5.0,Sandstorms,Medium ,scooter ,Urban ,110,Jewelry
31050,28,4.7,Windy,Jam ,motorcycle ,Metropolitian ,155,Shoes
31051,36,4.1,Stormy,Low ,motorcycle ,Metropolitian ,120,Electronics
31052,23,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Clothing
31053,21,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Outdoors
31054,22,4.6,Windy,Low ,scooter ,Urban ,75,Jewelry
31055,29,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,110,Electronics
31056,35,4.5,Stormy,Low ,scooter ,Urban ,110,Home
31057,33,4.9,Windy,High ,van,Metropolitian ,125,Toys
31058,38,4.9,Cloudy,Low ,scooter ,Metropolitian ,95,Snacks
31059,27,4.6,Fog,Medium ,motorcycle ,Metropolitian ,190,Clothing
31060,34,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Books
31061,25,4.5,Fog,High ,scooter ,Metropolitian ,110,Toys
31062,25,4.2,Sandstorms,High ,motorcycle ,Urban ,175,Cosmetics
31063,30,4.1,Fog,High ,motorcycle ,Metropolitian ,160,Snacks
31064,38,4.6,Stormy,Low ,scooter ,Urban ,125,Electronics
31065,22,4.1,Sunny,Jam ,motorcycle ,Metropolitian ,270,Pet Supplies
31066,33,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Books
31067,28,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Books
31068,37,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,43,Grocery
31069,25,4.2,Stormy,High ,motorcycle ,Metropolitian ,185,Books
31070,26,4.8,Cloudy,Medium ,scooter ,Metropolitian ,175,Kitchen
31071,24,4.7,Stormy,Jam ,scooter ,Urban ,28,Grocery
31072,23,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,190,Books
31073,23,4.6,Windy,Jam ,motorcycle ,Metropolitian ,130,Cosmetics
31074,33,4.9,Windy,Low ,scooter ,Metropolitian ,125,Home
31075,36,4.7,Fog,Medium ,motorcycle ,Metropolitian ,175,Kitchen
31076,30,4.6,Cloudy,Jam ,scooter ,Metropolitian ,180,Shoes
31077,32,5.0,Cloudy,High ,motorcycle ,Urban ,140,Pet Supplies
31078,23,4.7,Windy,Medium ,scooter ,Metropolitian ,135,Apparel
31079,34,4.9,Cloudy,Medium ,scooter ,Metropolitian ,155,Apparel
31080,29,4.9,Windy,Medium ,motorcycle ,Metropolitian ,140,Skincare
31081,26,4.7,Windy,Low ,motorcycle ,Metropolitian ,65,Pet Supplies
31082,25,4.0,Fog,Jam ,van,Metropolitian ,160,Books
31083,34,4.5,Sunny,Medium ,motorcycle ,Metropolitian ,85,Clothing
31084,32,4.8,Sunny,Low ,motorcycle ,Metropolitian ,80,Snacks
31085,38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,165,Kitchen
31086,38,4.8,Fog,Low ,motorcycle ,Metropolitian ,85,Outdoors
31087,20,4.6,Windy,Medium ,motorcycle ,Metropolitian ,145,Jewelry
31088,36,3.7,Sandstorms,Jam ,scooter ,Metropolitian ,175,Electronics
31089,36,4.3,Cloudy,Low ,motorcycle ,Metropolitian ,180,Sports
31090,30,4.2,Cloudy,Jam ,scooter ,Metropolitian ,165,Toys
31091,34,4.3,Fog,Medium ,motorcycle ,Metropolitian ,160,Skincare
31092,35,4.3,Sandstorms,Medium ,motorcycle ,Metropolitian ,190,Books
31093,22,4.9,Stormy,High ,motorcycle ,Metropolitian ,115,Cosmetics
31094,22,4.9,Stormy,Low ,motorcycle ,Metropolitian ,100,Apparel
31095,28,4.8,Sandstorms,Jam ,van,Metropolitian ,95,Snacks
31096,39,4.2,Sandstorms,Low ,motorcycle ,Urban ,120,Books
31097,35,4.8,Sandstorms,Low ,scooter ,Metropolitian ,100,Outdoors
31098,37,4.6,Sandstorms,Low ,motorcycle ,Urban ,115,Home
31099,26,4.9,Fog,Low ,van,Metropolitian ,115,Shoes
31100,25,4.9,Cloudy,Jam ,scooter ,Metropolitian ,220,Apparel
31101,32,4.9,Sunny,High ,scooter ,Metropolitian ,115,Books
31102,38,4.7,Stormy,High ,motorcycle ,Metropolitian ,140,Jewelry
31103,36,4.4,Windy,Medium ,van,Metropolitian ,37,Grocery
31104,21,4.6,Cloudy,High ,motorcycle ,Metropolitian ,125,Shoes
31105,39,3.8,Sandstorms,Jam ,scooter ,Metropolitian ,220,Books
31106,39,4.7,Sunny,High ,motorcycle ,Metropolitian ,90,Shoes
31107,34,4.5,Fog,Medium ,van,Urban ,19,Grocery
31108,31,4.2,Stormy,Jam ,motorcycle ,Metropolitian ,235,Jewelry
31109,23,4.8,Fog,High ,scooter ,Metropolitian ,105,Apparel
31110,29,4.9,Windy,Jam ,motorcycle ,Other,85,Skincare
31111,29,4.9,Sunny,Low ,scooter ,Metropolitian ,115,Shoes
31112,28,4.6,Fog,Medium ,motorcycle ,Metropolitian ,21,Grocery
31113,38,4.0,Stormy,Low ,motorcycle ,Metropolitian ,140,Outdoors
31114,39,4.2,Sandstorms,Jam ,scooter ,Metropolitian ,215,Skincare
31115,22,4.8,Fog,Low ,scooter ,Metropolitian ,24,Grocery
31116,29,4.4,Windy,Low ,motorcycle ,Urban ,75,Toys
31117,38,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Apparel
31118,37,4.9,Windy,Low ,scooter ,Urban ,120,Skincare
31119,38,4.8,Cloudy,High ,motorcycle ,Metropolitian ,140,Snacks
31120,37,4.1,Windy,Medium ,van,Metropolitian ,165,Toys
31121,21,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,22,Grocery
31122,28,4.9,Stormy,Medium ,scooter ,Metropolitian ,135,Cosmetics
31123,37,4.3,Stormy,Low ,motorcycle ,Metropolitian ,155,Skincare
31124,27,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,100,Books
31125,36,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,37,Grocery
31126,37,4.7,Fog,High ,motorcycle ,Metropolitian ,150,Cosmetics
31127,28,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Skincare
31128,23,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Outdoors
31129,28,4.9,Cloudy,Jam ,scooter ,Metropolitian ,165,Electronics
31130,25,4.5,Windy,Jam ,scooter ,Metropolitian ,120,Snacks
31131,23,4.7,Fog,Medium ,motorcycle ,Metropolitian ,140,Snacks
31132,20,4.7,Sunny,Medium ,van,Urban ,10,Grocery
31133,39,4.8,Fog,High ,motorcycle ,Metropolitian ,190,Shoes
31134,35,4.8,Fog,Medium ,motorcycle ,Metropolitian ,90,Shoes
31135,37,4.7,Stormy,Low ,scooter ,Metropolitian ,90,Electronics
31136,37,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Outdoors
31137,22,3.8,Sunny,Jam ,motorcycle ,Urban ,40,Grocery
31138,27,4.6,Fog,Jam ,scooter ,Metropolitian ,205,Snacks
31139,22,4.1,Stormy,Low ,motorcycle ,Urban ,145,Pet Supplies
31140,24,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Books
31141,33,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Snacks
31142,23,4.5,Windy,High ,motorcycle ,Metropolitian ,70,Shoes
31143,20,4.7,Fog,Jam ,motorcycle ,Metropolitian ,130,Books
31144,30,4.5,Sunny,Jam ,van,Urban ,155,Electronics
31145,36,3.6,Stormy,Medium ,van,Urban ,180,Kitchen
31146,33,4.6,Windy,High ,motorcycle ,Urban ,150,Pet Supplies
31147,23,4.0,Cloudy,High ,scooter ,Metropolitian ,165,Pet Supplies
31148,38,4.3,Fog,Low ,motorcycle ,Metropolitian ,215,Jewelry
31149,39,4.9,Sandstorms,High ,motorcycle ,Metropolitian ,165,Kitchen
31150,28,5.0,Fog,High ,scooter ,Urban ,100,Cosmetics
31151,29,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,95,Cosmetics
31152,36,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,150,Pet Supplies
31153,30,5.0,Windy,Medium ,scooter ,Metropolitian ,155,Apparel
31154,23,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Toys
31155,39,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,135,Sports
31156,29,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,130,Skincare
31157,38,4.7,Sunny,Low ,van,Metropolitian ,80,Cosmetics
31158,30,4.6,Fog,High ,motorcycle ,Metropolitian ,155,Outdoors
31159,35,4.8,Sunny,Medium ,van,Metropolitian ,100,Snacks
31160,39,4.5,Sunny,Jam ,van,Metropolitian ,105,Clothing
31161,27,4.9,Sandstorms,Medium ,motorcycle ,Other,65,Snacks
31162,20,5.0,Sunny,Low ,motorcycle ,Metropolitian ,100,Kitchen
31163,26,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,95,Snacks
31164,36,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,225,Pet Supplies
31165,26,4.9,Windy,Jam ,motorcycle ,Urban ,90,Toys
31166,31,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,155,Toys
31167,29,4.7,Sunny,Low ,motorcycle ,Metropolitian ,110,Clothing
31168,25,5.0,Sunny,Low ,motorcycle ,Metropolitian ,65,Pet Supplies
31169,22,5.0,Fog,Low ,motorcycle ,Metropolitian ,110,Outdoors
31170,38,4.7,Cloudy,Medium ,motorcycle ,Urban ,90,Outdoors
31171,26,4.7,Fog,Medium ,scooter ,Metropolitian ,95,Kitchen
31172,23,5.0,Cloudy,Medium ,scooter ,Metropolitian ,90,Shoes
31173,25,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Kitchen
31174,32,4.2,Fog,Jam ,motorcycle ,Metropolitian ,160,Kitchen
31175,36,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,140,Skincare
31176,38,4.5,Stormy,Low ,scooter ,Metropolitian ,105,Outdoors
31177,27,4.7,Stormy,Low ,scooter ,Urban ,85,Snacks
31178,27,4.0,Cloudy,Medium ,scooter ,Metropolitian ,190,Snacks
31179,32,4.3,Fog,Jam ,motorcycle ,Metropolitian ,165,Sports
31180,30,4.6,Stormy,Low ,motorcycle ,Urban ,145,Apparel
31181,24,4.5,Sandstorms,Low ,motorcycle ,Urban ,90,Books
31182,27,4.6,Fog,Jam ,motorcycle ,Metropolitian ,230,Books
31183,37,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,125,Shoes
31184,25,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,Pet Supplies
31185,27,4.7,Stormy,High ,scooter ,Urban ,95,Home
31186,24,4.8,Windy,High ,van,Metropolitian ,65,Toys
31187,37,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,90,Toys
31188,31,4.0,Windy,Jam ,motorcycle ,Semi-Urban ,235,Home
31189,34,4.7,Cloudy,Jam ,scooter ,Metropolitian ,165,Apparel
31190,28,4.5,Fog,Medium ,motorcycle ,Metropolitian ,60,Snacks
31191,39,4.8,Windy,Low ,motorcycle ,Metropolitian ,100,Books
31192,33,4.6,Sunny,Low ,scooter ,Metropolitian ,95,Sports
31193,29,4.7,Fog,Low ,motorcycle ,Metropolitian ,125,Cosmetics
31194,20,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,105,Snacks
31195,30,4.1,Windy,High ,motorcycle ,Metropolitian ,34,Grocery
31196,27,4.6,Sandstorms,Jam ,motorcycle ,Urban ,155,Home
31197,29,5.0,Sandstorms,High ,scooter ,Other,95,Cosmetics
31198,33,4.8,Windy,Medium ,scooter ,Metropolitian ,165,Skincare
31199,38,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,125,Apparel
31200,21,4.8,Sunny,Jam ,scooter ,Urban ,65,Skincare
31201,33,4.8,Windy,Low ,van,Urban ,100,Skincare
31202,26,4.6,Stormy,Low ,scooter ,Metropolitian ,65,Toys
31203,30,4.7,Sunny,Jam ,scooter ,Urban ,95,Home
31204,39,3.7,Windy,Medium ,van,Metropolitian ,160,Cosmetics
31205,20,4.9,Windy,Jam ,scooter ,Urban ,95,Shoes
31206,36,3.6,Stormy,Jam ,scooter ,Metropolitian ,155,Books
31207,30,4.7,Windy,Medium ,motorcycle ,Metropolitian ,150,Snacks
31208,22,4.7,Windy,Low ,scooter ,Metropolitian ,85,Pet Supplies
31209,20,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Snacks
31210,25,4.6,Windy,High ,motorcycle ,Metropolitian ,75,Home
31211,27,4.6,Cloudy,Jam ,van,Metropolitian ,115,Skincare
31212,38,4.8,Stormy,Jam ,scooter ,Metropolitian ,130,Skincare
31213,23,4.9,Fog,High ,motorcycle ,Other,100,Sports
31214,32,4.6,Sandstorms,Jam ,scooter ,Urban ,140,Apparel
31215,28,5.0,Sunny,Medium ,van,Metropolitian ,90,Apparel
31216,32,4.6,Stormy,Jam ,scooter ,Metropolitian ,125,Books
31217,22,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,20,Grocery
31218,36,4.7,Fog,Low ,scooter ,Metropolitian ,75,Kitchen
31219,27,4.9,Windy,Low ,scooter ,Metropolitian ,60,Pet Supplies
31220,30,4.9,Fog,Low ,motorcycle ,Metropolitian ,140,Shoes
31221,32,4.5,Sunny,Medium ,motorcycle ,Metropolitian ,145,Kitchen
31222,28,4.9,Windy,Low ,motorcycle ,Metropolitian ,115,Skincare
31223,25,4.7,Windy,Low ,motorcycle ,Metropolitian ,85,Electronics
31224,39,4.5,Cloudy,Jam ,scooter ,Metropolitian ,135,Snacks
31225,34,4.8,Sunny,High ,scooter ,Metropolitian ,115,Apparel
31226,35,5.0,Fog,Medium ,motorcycle ,Urban ,215,Pet Supplies
31227,33,4.5,Fog,Medium ,motorcycle ,Metropolitian ,145,Shoes
31228,32,4.3,Cloudy,Jam ,van,Metropolitian ,195,Books
31229,32,4.1,Stormy,Jam ,scooter ,Metropolitian ,155,Skincare
31230,24,4.8,Stormy,Jam ,scooter ,Other,105,Jewelry
31231,36,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,180,Cosmetics
31232,24,4.9,Cloudy,Medium ,motorcycle ,Urban ,60,Pet Supplies
31233,26,4.9,Windy,Medium ,scooter ,Metropolitian ,115,Snacks
31234,26,4.9,Fog,Medium ,motorcycle ,Urban ,55,Shoes
31235,26,4.6,Windy,Medium ,scooter ,Metropolitian ,130,Clothing
31236,34,4.3,Stormy,Jam ,scooter ,Urban ,205,Outdoors
31237,23,4.6,Windy,Jam ,scooter ,Other,70,Clothing
31238,27,4.8,Sunny,Low ,scooter ,Urban ,120,Shoes
31239,21,4.5,Stormy,High ,motorcycle ,Urban ,140,Outdoors
31240,35,5.0,Windy,Medium ,scooter ,Metropolitian ,160,Books
31241,22,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,175,Toys
31242,22,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,145,Snacks
31243,26,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,115,Jewelry
31244,31,4.8,Stormy,Low ,scooter ,Urban ,115,Pet Supplies
31245,20,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,110,Sports
31246,31,4.4,Windy,Low ,motorcycle ,Metropolitian ,105,Pet Supplies
31247,26,4.8,Windy,Jam ,scooter ,Metropolitian ,120,Outdoors
31248,20,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,85,Skincare
31249,26,4.4,Windy,Low ,motorcycle ,Metropolitian ,95,Shoes
31250,24,4.7,Fog,Medium ,motorcycle ,Metropolitian ,135,Sports
31251,21,4.0,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Pet Supplies
31252,31,3.6,Stormy,Medium ,motorcycle ,Metropolitian ,190,Shoes
31253,37,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Outdoors
31254,25,5.0,Sunny,Low ,motorcycle ,Metropolitian ,60,Kitchen
31255,32,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Skincare
31256,39,4.0,Fog,Jam ,scooter ,Metropolitian ,200,Electronics
31257,25,4.9,Stormy,Medium ,van,Metropolitian ,90,Sports
31258,34,4.6,Fog,Low ,motorcycle ,Metropolitian ,28,Grocery
31259,29,4.5,Cloudy,Medium ,motorcycle ,Urban ,145,Clothing
31260,24,4.9,Windy,Low ,scooter ,Metropolitian ,70,Home
31261,39,4.6,Fog,Jam ,motorcycle ,Metropolitian ,140,Books
31262,36,3.6,Stormy,Medium ,scooter ,Metropolitian ,170,Apparel
31263,37,4.4,Sandstorms,Jam ,motorcycle ,Urban ,170,Snacks
31264,38,4.7,Windy,High ,motorcycle ,Urban ,165,Snacks
31265,26,4.9,Stormy,Medium ,motorcycle ,Urban ,135,Jewelry
31266,33,4.0,Cloudy,Jam ,scooter ,Metropolitian ,180,Jewelry
31267,38,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,110,Clothing
31268,20,4.7,Fog,Jam ,motorcycle ,Metropolitian ,155,Outdoors
31269,36,4.0,Sunny,Jam ,motorcycle ,Metropolitian ,165,Sports
31270,25,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,90,Books
31271,27,4.8,Stormy,Low ,motorcycle ,Metropolitian ,120,Snacks
31272,32,4.6,Stormy,Low ,motorcycle ,Metropolitian ,135,Toys
31273,38,4.2,Windy,Jam ,motorcycle ,Metropolitian ,230,Clothing
31274,22,4.3,Stormy,Low ,motorcycle ,Metropolitian ,80,Shoes
31275,37,4.6,Sunny,Medium ,van,Metropolitian ,85,Home
31276,20,4.4,Cloudy,Jam ,scooter ,Metropolitian ,185,Shoes
31277,35,5.0,Stormy,Low ,motorcycle ,Metropolitian ,100,Cosmetics
31278,31,4.6,Cloudy,Medium ,motorcycle ,Urban ,220,Apparel
31279,37,4.0,Sandstorms,High ,motorcycle ,Urban ,155,Clothing
31280,24,4.5,Windy,Jam ,scooter ,Metropolitian ,90,Clothing
31281,38,4.9,Sunny,High ,scooter ,Urban ,90,Pet Supplies
31282,38,4.7,Windy,Jam ,scooter ,Metropolitian ,25,Grocery
31283,24,4.5,Stormy,Low ,motorcycle ,Metropolitian ,13,Grocery
31284,37,4.4,Cloudy,Medium ,scooter ,Metropolitian ,210,Jewelry
31285,35,3.5,Cloudy,Low ,scooter ,Metropolitian ,195,Pet Supplies
31286,34,4.6,Stormy,Low ,motorcycle ,Metropolitian ,135,Kitchen
31287,31,4.7,Stormy,Low ,motorcycle ,Urban ,75,Skincare
31288,32,4.6,Sandstorms,Jam ,van,Other,140,Sports
31289,34,4.2,Stormy,Jam ,motorcycle ,Metropolitian ,210,Home
31290,34,4.6,Stormy,Low ,scooter ,Metropolitian ,120,Pet Supplies
31291,30,4.3,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Outdoors
31292,26,4.6,Fog,Low ,motorcycle ,Metropolitian ,95,Apparel
31293,24,5.0,Windy,Low ,scooter ,Metropolitian ,75,Skincare
31294,20,4.9,Stormy,Medium ,scooter ,Metropolitian ,125,Toys
31295,30,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,75,Pet Supplies
31296,21,5.0,Cloudy,Medium ,scooter ,Urban ,90,Kitchen
31297,31,4.8,Stormy,High ,motorcycle ,Metropolitian ,140,Sports
31298,33,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,150,Snacks
31299,37,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,130,Skincare
31300,27,5.0,Cloudy,Medium ,motorcycle ,Metropolitian ,105,Electronics
31301,30,3.7,Cloudy,Low ,scooter ,Metropolitian ,180,Shoes
31302,20,4.7,Windy,Jam ,van,Metropolitian ,75,Shoes
31303,38,4.9,Sandstorms,Medium ,van,Metropolitian ,130,Pet Supplies
31304,24,5.0,Windy,Low ,scooter ,Metropolitian ,75,Books
31305,34,4.7,Sunny,Low ,van,Metropolitian ,95,Snacks
31306,20,4.9,Fog,Low ,motorcycle ,Urban ,70,Apparel
31307,36,5.0,Cloudy,Jam ,van,Metropolitian ,190,Snacks
31308,23,4.9,Cloudy,Jam ,motorcycle ,Urban ,165,Electronics
31309,23,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,140,Kitchen
31310,37,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,220,Sports
31311,25,4.5,Stormy,Medium ,scooter ,Metropolitian ,140,Outdoors
31312,22,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,130,Clothing
31313,29,4.6,Sunny,Low ,motorcycle ,Metropolitian ,105,Books
31314,29,4.6,Fog,Jam ,scooter ,Metropolitian ,150,Cosmetics
31315,26,4.5,Stormy,Medium ,van,Metropolitian ,125,Skincare
31316,24,4.7,Sunny,Medium ,motorcycle ,Urban ,55,Apparel
31317,34,4.9,Sunny,Low ,scooter ,Metropolitian ,95,Snacks
31318,35,4.2,Sandstorms,High ,van,Metropolitian ,165,Shoes
31319,29,4.9,Stormy,Medium ,motorcycle ,Urban ,115,Snacks
31320,23,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,100,Pet Supplies
31321,23,4.3,Cloudy,Medium ,van,Urban ,160,Toys
31322,23,4.6,Fog,Low ,motorcycle ,Urban ,90,Toys
31323,37,4.6,Stormy,Medium ,van,Metropolitian ,155,Cosmetics
31324,37,4.8,Cloudy,Low ,motorcycle ,Urban ,90,Clothing
31325,25,4.5,Stormy,Low ,motorcycle ,Metropolitian ,80,Skincare
31326,28,4.8,Windy,Jam ,scooter ,Other,80,Jewelry
31327,20,4.9,Sandstorms,Low ,motorcycle ,Urban ,95,Electronics
31328,37,4.8,Windy,Medium ,motorcycle ,Metropolitian ,150,Shoes
31329,34,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,175,Skincare
31330,30,4.5,Sandstorms,Medium ,van,Metropolitian ,150,Cosmetics
31331,25,4.8,Fog,Low ,motorcycle ,Urban ,85,Skincare
31332,38,4.8,Stormy,Low ,motorcycle ,Metropolitian ,105,Clothing
31333,30,4.7,Stormy,Low ,motorcycle ,Metropolitian ,100,Skincare
31334,29,4.6,Stormy,Low ,motorcycle ,Urban ,55,Shoes
31335,36,4.8,Fog,Low ,scooter ,Urban ,95,Toys
31336,38,5.0,Windy,Medium ,motorcycle ,Metropolitian ,150,Skincare
31337,23,4.6,Fog,High ,motorcycle ,Metropolitian ,165,Cosmetics
31338,29,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,25,Grocery
31339,38,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,130,Apparel
31340,24,4.0,Cloudy,Jam ,scooter ,Metropolitian ,160,Pet Supplies
31341,23,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,210,Snacks
31342,37,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,150,Cosmetics
31343,28,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,190,Cosmetics
31344,36,4.3,Stormy,High ,motorcycle ,Urban ,155,Books
31345,28,4.6,Windy,Jam ,scooter ,Metropolitian ,135,Apparel
31346,26,4.5,Cloudy,Low ,motorcycle ,Urban ,140,Skincare
31347,37,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Apparel
31348,34,4.9,Sandstorms,Low ,scooter ,Metropolitian ,130,Home
31349,24,4.5,Windy,Low ,motorcycle ,Other,85,Jewelry
31350,38,4.5,Stormy,Low ,scooter ,Metropolitian ,100,Pet Supplies
31351,23,4.7,Fog,Jam ,scooter ,Metropolitian ,140,Pet Supplies
31352,25,4.1,Sandstorms,High ,motorcycle ,Metropolitian ,180,Outdoors
31353,25,5.0,Stormy,Low ,motorcycle ,Metropolitian ,50,Outdoors
31354,32,4.6,Stormy,High ,scooter ,Metropolitian ,135,Pet Supplies
31355,36,4.7,Stormy,Low ,scooter ,Urban ,110,Sports
31356,31,5.0,Fog,Jam ,motorcycle ,Metropolitian ,220,Cosmetics
31357,30,4.2,Fog,Jam ,scooter ,Metropolitian ,235,Jewelry
31358,36,4.4,Fog,Low ,motorcycle ,Metropolitian ,180,Kitchen
31359,27,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Pet Supplies
31360,22,4.9,Windy,High ,motorcycle ,Metropolitian ,180,Pet Supplies
31361,23,4.6,Fog,High ,motorcycle ,Metropolitian ,135,Books
31362,28,4.9,Windy,Low ,scooter ,Urban ,85,Outdoors
31363,32,4.1,Fog,Medium ,motorcycle ,Metropolitian ,185,Jewelry
31364,37,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Clothing
31365,20,4.8,Windy,Jam ,scooter ,Metropolitian ,105,Toys
31366,36,4.6,Stormy,Low ,motorcycle ,Metropolitian ,135,Skincare
31367,37,4.5,Sunny,Low ,motorcycle ,Urban ,145,Shoes
31368,24,4.9,Windy,Jam ,motorcycle ,Other,190,Snacks
31369,27,4.7,Windy,Low ,motorcycle ,Metropolitian ,50,Skincare
31370,33,4.8,Windy,Low ,van,Metropolitian ,145,Outdoors
31371,31,4.8,Sandstorms,Low ,scooter ,Metropolitian ,115,Electronics
31372,36,4.6,Fog,Low ,motorcycle ,Metropolitian ,120,Clothing
31373,25,4.7,Sunny,High ,scooter ,Urban ,11,Grocery
